id,cast_parsed
2059,"Justin Bartha,Nicolas Cage,Diane Kruger,Jon Voight,Sean Bean"
2486,"Sienna Guillory,Djimon Hounsou,Robert Carlyle,Jeremy Irons,Ed Speleers"
16523,"Catherine Keener,James Gandolfini,Catherine O'Hara,Lauren Ambrose,Max Records"
116711,"Josh Hutcherson,Amanda Seyfried,Jason Sudeikis,Colin Farrell,Aziz Ansari"
37710,"Angelina Jolie,Steven Berkoff,Timothy Dalton,Paul Bettany,Johnny Depp"
9946,"Arnold Schwarzenegger,Gabriel Byrne,Robin Tunney,Kevin Pollak,CCH Pounder"
1372,"Leonardo DiCaprio,Jennifer Connelly,Djimon Hounsou,Kagiso Kuypers,Arnold Vosloo"
106646,"Leonardo DiCaprio,Margot Robbie,Kyle Chandler,Jonah Hill,Rob Reiner"
414,"Tommy Lee Jones,Chris O'Donnell,Nicole Kidman,Jim Carrey,Val Kilmer"
563,"Neil Patrick Harris,Denise Richards,Casper Van Dien,Dina Meyer,Jake Busey"
83542,"Jim Broadbent,Hugo Weaving,Jim Sturgess,Halle Berry,Tom Hanks"
41216,"Deborra-Lee Furness,Joel Edgerton,Abbie Cornish,Emily Barclay,Essie Davis"
314,"Benjamin Bratt,Frances Conroy,Lambert Wilson,Sharon Stone,Halle Berry"
184315,"Dwayne Johnson,Rufus Sewell,Aksel Hennie,Ian McShane,John Hurt"
9016,"Joseph Gordon-Levitt,David Hyde Pierce,Michael Wincott,Emma Thompson,Brian Murray"
18162,"Danny McBride,Jorma Taccone,Will Ferrell,Matt Lauer,Anna Friel"
138103,"Arnold Schwarzenegger,Sylvester Stallone,Harrison Ford,Jason Statham,Mel Gibson"
257088,"Teresa Palmer,Edgar Ramírez,Ray Winstone,Delroy Lindo,Luke Bracey"
10214,"Traylor Howard,Jamie Kennedy,Steven Wright,Alan Cumming,Kal Penn"
205775,"Chris Hemsworth,Brendan Gleeson,Benjamin Walker,Cillian Murphy,Ben Whishaw"
11692,"Joe Pantoliano,Rosario Dawson,Eddie Murphy,Randy Quaid,Jay Mohr"
22972,"Brendan Gleeson,Jason Isaacs,Greg Kinnear,Matt Damon,Amy Ryan"
227973,"Hadley Belle Miller,Venus Schultheis,Madisyn Shipman,Bill Melendez,Noah Schnapp"
29193,"Martin Campbell,Rebecca Pidgeon,Steve  Scott,Ben Gazzara,Ricky Jay"
1734,"Brendan Fraser,Arnold Vosloo,Rachel Weisz,John Hannah,Oded Fehr"
3131,"Leonardo DiCaprio,Daniel Day-Lewis,Brendan Gleeson,Cameron Diaz,Liam Neeson"
76758,"Shigeo Kobayashi,Christian Bale,Zhang Xinyi,Tong Dawei,Ni Ni"
9408,"Zooey Deschanel,Shia LaBeouf,Jeff Bridges,James Woods,Jon Heder"
9890,"Christopher Walken,Matthew Broderick,Nicole Kidman,Bette Midler,Glenn Close"
855,"William Fichtner,Ewan McGregor,Josh Hartnett,Jason Isaacs,Tom Sizemore"
77953,"Zach Galifianakis,Dylan McDermott,Jason Sudeikis,Will Ferrell,Sarah Baker"
18,"Milla Jovovich,Chris Tucker,Bruce Willis,Gary Oldman,Ian Holm"
37786,"Sarah Jessica Parker,Kristin Davis,Cynthia Nixon,Kim Cattrall,Chris Noth"
10501,"Edward James Olmos,Kenneth Branagh,Armand Assante,Kevin Kline,Rosie Perez"
57800,"Seann William Scott,John Leguizamo,Denis Leary,Chris Wedge,Ray Romano"
150689,"Helena Bonham Carter,Stellan Skarsgård,Cate Blanchett,Richard Madden,Lily James"
7980,"Susan Sarandon,Mark Wahlberg,Stanley Tucci,Saoirse Ronan,Rachel Weisz"
12,"Ellen DeGeneres,Alexander Gould,Albert Brooks,Willem Dafoe,Brad Garrett"
122,"Viggo Mortensen,Orlando Bloom,Ian McKellen,Elijah Wood,Liv Tyler"
121,"Viggo Mortensen,Orlando Bloom,Ian McKellen,Elijah Wood,Liv Tyler"
68737,"Alicia Vikander,Julianne Moore,Kit Harington,Jeff Bridges,Ben Barnes"
1995,"Angelina Jolie,Taylor Daniel,Noah  Craig,Jon Voight,Iain Glen"
157353,"Morgan Freeman,Rebecca Hall,Paul Bettany,Johnny Depp,Kate Mara"
331,"Alessandro Nivola,William H. Macy,Trevor Morgan,Téa Leoni,Sam Neill"
61791,"James Franco,John Lithgow,Freida Pinto,Tom Felton,Brian Cox"
8204,"Mary-Louise Parker,Freddie Highmore,Andrew McCarthy,Sarah Bolger,Nick Nolte"
47964,"Mary Elizabeth Winstead,Sebastian Koch,Jai Courtney,Bruce Willis,Юлия Снигирь"
10733,"Billy Bob Thornton,Emilio Echevarría,Patrick Wilson,Dennis Quaid,Jason Patric"
9806,"Samuel L. Jackson,Craig T. Nelson,Dominique Louis,Holly Hunter,Jason Lee"
1408,"Patrick Malahide,Matthew Modine,Frank Langella,Maury Chaykin,Geena Davis"
32657,"Alexandra Daddario,Brandon T. Jackson,Logan Lerman,Sean Bean,Jake Abel"
607,"Vincent D'Onofrio,Linda Fiorentino,Tommy Lee Jones,Will Smith,Rip Torn"
863,"Kelsey Grammer,Joan Cusack,Don Rickles,Tom Hanks,Tim Allen"
44048,"Denzel Washington,Rosario Dawson,Kevin Corrigan,Ethan Suplee,Chris Pine"
5175,"Roselyn Sánchez,Chris Tucker,Jackie Chan,Ernie Reyes,Zhang Ziyi"
2655,"Michelle Pfeiffer,Harrison Ford,Diana Scarwid,Miranda Otto,James Remar"
22794,"Benjamin Bratt,Bill Hader,James Caan,Anna Faris,Mr. T"
8355,"John Leguizamo,Queen Latifah,Denis Leary,Simon Pegg,Ray Romano"
116745,"Shirley MacLaine,Patton Oswalt,Kristen Wiig,Ben Stiller,Adam Scott"
4327,"Drew Barrymore,John Forsythe,Cameron Diaz,Bill Murray,Lucy Liu"
1422,"Leonardo DiCaprio,Jack Nicholson,Mark Wahlberg,Martin Sheen,Matt Damon"
10674,"Eddie Murphy,Jackie Chan,Ming-Na Wen,Lea Salonga,June Foray"
7446,"Robert Downey Jr.,Steve Coogan,Ben Stiller,Jack Black,Nick Nolte"
65754,"Christopher Plummer,Stellan Skarsgård,Goran Visnjic,Daniel Craig,Rooney Mara"
1572,"Samuel L. Jackson,Graham Greene,Bruce Willis,Jeremy Irons,Colleen Camp"
10528,"Robert Downey Jr.,Rachel McAdams,Eddie Marsan,Mark Strong,Jude Law"
271969,"Rodrigo Santoro,Nazanin Boniadi,Toby Kebbell,Ayelet Zurer,Jack Huston"
10865,"Claudia Christian,Michael J. Fox,James Garner,John Mahoney,Corey Burton"
258509,"Matthew Gray Gubler,Jesse McCartney,Bella Thorne,Justin Long,Jason Lee"
2253,"Carice van Houten,Kenneth Branagh,Terence Stamp,Bill Nighy,Tom Cruise"
10661,"Emmanuelle Chriqui,John Turturro,Nick Swardson,Adam Sandler,Lainie Kazan"
257344,"Michelle Monaghan,Peter Dinklage,Adam Sandler,Kevin James,Josh Gad"
644,"Haley Joel Osment,Frances O'Connor,Sam Robards,Jake Thomas,Jude Law"
10756,"Nathaniel Parker,Marsha Thomason,Jennifer Tilly,Terence Stamp,Eddie Murphy"
686,"Matthew McConaughey,Jodie Foster,Tom Skerritt,James Woods,John Hurt"
9383,"Elisabeth Shue,Josh Brolin,Kevin Bacon,Kim Dickens,Rhona Mitra"
179,"Jesper Christensen,Catherine Keener,Nicole Kidman,Yvan Attal,Sean Penn"
76285,"Alexandra Daddario,Brandon T. Jackson,Douglas Smith,Logan Lerman,Leven Rambin"
1996,"Djimon Hounsou,Angelina Jolie,Gerard Butler,Til Schweiger,Noah Taylor"
291805,"Jesse Eisenberg,Woody Harrelson,Morgan Freeman,Mark Ruffalo,Dave Franco"
10003,"Rade Serbedzija,Elisabeth Shue,Alun Armstrong,Henry Goodman,Val Kilmer"
1535,"Catherine McCormack,Stephen Dillane,Robert Redford,Larry Bryggman,Brad Pitt"
2067,"Jerry O'Connell,Connie Nielsen,Don Cheadle,Tim Robbins,Gary Sinise"
46195,"Jesse Eisenberg,Anne Hathaway,Leslie Mann,Jane Lynch,Will.i.am"
2277,"Kiersten Warren,Robin Williams,Embeth Davidtz,Oliver Platt,Sam Neill"
10357,"Tommy Lee Jones,Gaby Hoffmann,Joshua Fardon,Don Cheadle,Anne Heche"
4477,"Treat Williams,Margaret Colin,Harrison Ford,Rubén Blades,Brad Pitt"
8665,"Peter Sarsgaard,Harrison Ford,John Shrapnel,Joss Ackland,Liam Neeson"
9387,"Arnold Schwarzenegger,James Earl Jones,Sandahl Bergman,Cassandra Gava,Max von Sydow"
921,"Renée Zellweger,Paddy Considine,Russell Crowe,Paul Giamatti,Craig Bierko"
49852,"Frances de la Tour,John Turturro,Elle Fanning,Charlie Rowe,Nathan Lane"
4464,"David McCullough,Elizabeth Banks,Tobey Maguire,Jeff Bridges,Chris Cooper"
664,"Philip Seymour Hoffman,Bill Paxton,Cary Elwes,Helen Hunt,Jami Gertz"
8358,"Paul Sanchez,Chris Noth,Helen Hunt,Lari White,Tom Hanks"
9836,"Brittany Murphy,Robin Williams,Nicole Kidman,Hugh Jackman,Elijah Wood"
2502,"Franka Potente,Julia Stiles,Karl Urban,Matt Damon,Brian Cox"
9772,"William H. Macy,Harrison Ford,Wendy Crewson,Gary Oldman,Glenn Close"
161,"George Clooney,Julia Roberts,Andy García,Matt Damon,Brad Pitt"
52451,"Matthew Macfadyen,Milla Jovovich,Orlando Bloom,Ray Stevenson,Logan Lerman"
76492,"Steve Buscemi,Adam Sandler,Selena Gomez,David Spade,Kevin James"
4523,"Patrick Dempsey,James Marsden,Timothy Spall,Rachel Covey,Amy Adams"
59961,"Denzel Washington,Brendan Gleeson,Ryan Reynolds,Joel Kinnaman,Vera Farmiga"
10481,"Gérard Depardieu,Ioan Gruffudd,Tim McInnerny,Glenn Close,Alice Evans"
59108,"Matthew Broderick,Casey Affleck,Eddie Murphy,Ben Stiller,Alan Alda"
1581,"Kate Winslet,Cameron Diaz,Eli Wallach,Jack Black,Jude Law"
9798,"Gene Hackman,Regina King,Will Smith,Jon Voight,Ian Hart"
22897,"John Krasinski,Alec Baldwin,Steve Martin,Meryl Streep,Lake Bell"
298,"George Clooney,Matt Damon,Bernie Mac,Brad Pitt,Al Pacino"
7484,"Martin Lawrence,Billy Connolly,Ashton Kutcher,Debra Messing,Gary Sinise"
157350,"Shailene Woodley,Ray Stevenson,Kate Winslet,Miles Teller,Theo James"
853,"Joseph Fiennes,Rachel Weisz,Bob Hoskins,Ed Harris,Jude Law"
10159,"Seann William Scott,Christopher Walken,Dwayne Johnson,Rosario Dawson,Ernie Reyes"
9593,"Arnold Schwarzenegger,F. Murray Abraham,Charles Dance,Frank McRae,Art Carney"
1904,"Suzuka Ohgo,Youki Kudoh,Zhang Ziyi,Tsai Chin,Gong Li"
9615,"Nathalie Kelley,Lucas Black,Sung Kang,Shad Moss,Brian Tee"
51052,"Imelda Staunton,Jim Broadbent,James McAvoy,Hugh Laurie,Bill Nighy"
297,"Marcia Gay Harden,Anthony Hopkins,Jeffrey Tambor,Claire Forlani,Brad Pitt"
9884,"Arnold Schwarzenegger,Francesca Neri,John Turturro,Cliff Curtis,Elias Koteas"
16858,"Jessica Lange,Leland Palmer,Roy Scheider,Ann Reinking,Ben Vereen"
62764,"Julia Roberts,Martin Klebba,Armie Hammer,Lily Collins,Nathan Lane"
22538,"Mary Elizabeth Winstead,Kieran Culkin,Anna Kendrick,Michael Cera,Chris Evans"
9341,"Stanley Tucci,Aaron Eckhart,Delroy Lindo,Tchéky Karyo,Hilary Swank"
12107,"Janet Jackson,Eddie Murphy,Richard Gant,Larry Miller,John Ales"
9637,"Sarah Michelle Gellar,Freddie Prinze Jr.,Linda Cardellini,Matthew Lillard,Rowan Atkinson"
49049,"Olivia Thirlby,Lena Headey,Wood Harris,Karl Urban,Jason Cope"
9339,"Christopher Walken,David Hasselhoff,Kate Beckinsale,Henry Winkler,Adam Sandler"
16281,"Adrienne Barbeau,Leslie Nielsen,Hal Holbrook,Fritz Weaver,Carrie Nye"
39691,"Christina Applegate,Pascale Hutton,James Marsden,Bette Midler,Nick Nolte"
8247,"Hayden Christensen,Samuel L. Jackson,Michael Rooker,Rachel Bilson,Jamie Bell"
11253,"Jeffrey Tambor,Ron Perlman,Selma Blair,Doug Jones,John Hurt"
1949,"Robert Downey Jr.,Jake Gyllenhaal,Anthony Edwards,Mark Ruffalo,Brian Cox"
8452,"Arnold Schwarzenegger,Michael Rapaport,Michael Rooker,Tony Goldwyn,Sarah Wynter"
310,"Philip Baker Hall,Jennifer Aniston,Lisa Ann Walter,Catherine Bell,Jim Carrey"
27578,"Sylvester Stallone,Dolph Lundgren,Jason Statham,Randy Couture,Eric Roberts"
954,"Emmanuelle Béart,Henry Czerny,Tom Cruise,Jon Voight,Jean Reno"
70160,"Jennifer Lawrence,Woody Harrelson,Elizabeth Banks,Josh Hutcherson,Liam Hemsworth"
45243,"Zach Galifianakis,Bradley Cooper,Justin Bartha,Ken Jeong,Ed Helms"
364,"Christopher Walken,Michelle Pfeiffer,Michael Keaton,Michael Gough,Danny DeVito"
7518,"Garry Shandling,William Shatner,Steve Carell,Bruce Willis,Wanda Sykes"
11544,"David Ogden Stiers,Kevin McDonald,Daveigh Chase,Chris Sanders,Tia Carrere"
9986,"Cedric the Entertainer,Steve Buscemi,Julia Roberts,Oprah Winfrey,John Cleese"
8656,"Vanessa Redgrave,Morgan Freeman,Robert Duvall,Elijah Wood,Téa Leoni"
146216,"Catherine Zeta-Jones,Anthony Hopkins,John Malkovich,Helen Mirren,Bruce Willis"
9291,"Burt Reynolds,Michael Irvin,Adam Sandler,Chris Rock,Nelly"
55301,"Andy Buckley,David Cross,Justin Long,Jenny Slate,Jason Lee"
109418,"Adam Sandler,Salma Hayek,David Spade,Kevin James,Chris Rock"
11665,"Dwayne Johnson,Anne Hathaway,Terence Stamp,Steve Carell,Alan Arkin"
6964,"Frances McDormand,Jack Nicholson,Keanu Reeves,Diane Keaton,Amanda Peet"
11324,"Leonardo DiCaprio,Michelle Williams,Emily Mortimer,Mark Ruffalo,Ben Kingsley"
12193,"Reese Witherspoon,Robert Duvall,Vince Vaughn,Sissy Spacek,Jon Voight"
9928,"Robin Williams,Ewan McGregor,Halle Berry,Paula Abdul,Mel Brooks"
754,"Alessandro Nivola,John Travolta,Nicolas Cage,Gina Gershon,Joan Allen"
10202,"Courteney Cox,Keri Russell,Adam Sandler,Lucy Lawless,Guy Pearce"
4147,"Jennifer Jason Leigh,Tyler Hoechlin,Paul Newman,Liam Aiken,Tom Hanks"
50546,"Jennifer Aniston,Brooklyn Decker,Nicole Kidman,Nick Swardson,Adam Sandler"
1701,"John Malkovich,Nick Chinlund,Nicolas Cage,John Cusack,Ving Rhames"
13027,"Michelle Monaghan,Michael Chiklis,Anthony Mackie,Rosario Dawson,Shia LaBeouf"
2289,"Brendan Gleeson,Renée Zellweger,Nicole Kidman,Eileen Atkins,Jude Law"
20504,"Denzel Washington,Jennifer Beals,Ray Stevenson,Gary Oldman,Mila Kunis"
9574,"Christopher McDonald,Marcia Gay Harden,Raymond J. Barry,Robin Williams,Clancy Brown"
11618,"Catherine Zeta-Jones,Owen Wilson,Liam Neeson,Lili Taylor,Bruce Dern"
2300,"Dee Bradley Baker,Michael Jordan,Theresa Randle,Wayne Knight,Billy West"
12096,"Beyoncé Knowles,Emily Mortimer,Steve Martin,Kevin Kline,Jean Reno"
10200,"Jennifer Connelly,Keanu Reeves,Kathy Bates,Jaden Smith,John Cleese"
8834,"Patrick Stewart,Julia Roberts,Cylk Cozart,Steve Kahan,Mel Gibson"
228150,"Shia LaBeouf,Michael Peña,Logan Lerman,Jon Bernthal,Brad Pitt"
6068,"Jacqueline Obradors,Temuera Morrison,David Schwimmer,Harrison Ford,Anne Heche"
41515,"Justin Timberlake,Christine Taylor,Tom Cavanagh,Dan Aykroyd,Anna Faris"
9023,"James Cromwell,Chopper Bernet,Daniel Studi,Jeff LeBeau,Matt Damon"
38317,"Sylvester Stallone,Rosario Dawson,Jon Favreau,Kevin James,Nick Nolte"
2157,"Heather Graham,William Hurt,Matt LeBlanc,Gary Oldman,Mimi Rogers"
14462,"Denzel Washington,Liev Schreiber,Kimberly Elise,Meryl Streep,Jon Voight"
159824,"Steve Buscemi,Adam Sandler,Selena Gomez,Andy Samberg,Kevin James"
49948,"James Earl Jones,Itzhak Perlman,Steve Martin,Bette Midler,Quincy Jones"
2135,"Sienna Guillory,Phyllida Law,Guy Pearce,Laura Kirk,Mark Addy"
9822,"Charlize Theron,Rade Serbedzija,Bill Paxton,Regina King,Peter Firth"
9705,"John Travolta,Hugh Jackman,Don Cheadle,Halle Berry,Sam Shepard"
1656,"Catherine Zeta-Jones,Adrián Alonso Barona,Julio Oscar Mechoso,Antonio Banderas,Nick Chinlund"
12159,"Jessica Brooks Grant,Annabella Sciorra,Cuba Gooding Jr.,Robin Williams,Max von Sydow"
9678,"Patricia Arquette,Tom Lister Jr.,Harvey Keitel,Adam Sandler,Rhys Ifans"
4442,"Roger Ashton-Griffiths,Mackenzie Crook,Peter Stormare,Heath Ledger,Matt Damon"
75,"Pierce Brosnan,Jack Nicholson,Annette Bening,Danny DeVito,Glenn Close"
330770,"Julie-Marie Parmentier,Mathieu Goldfeld,Nissim Renard,Roxane Duran,Max Brebant"
19959,"James Cromwell,Radha Mitchell,Rosamund Pike,Bruce Willis,Ving Rhames"
11973,"Bruce Greenwood,Shawn Driscoll,Kevin Costner,Dylan Baker,Steven Culp"
11228,"Sylvester Stallone,Viggo Mortensen,Jay O. Sanders,Amy Brenneman,Dan Hedaya"
77951,"John Leguizamo,Angourie Rice,Charlie Rowe,Justin Long,Karl Urban"
5491,"Forest Whitaker,Sabine Karsenti,John Travolta,Barry Pepper,Kim Coates"
10715,"Heather Locklear,Brendan Fraser,Timothy Dalton,Steve Martin,Jenna Elfman"
10197,"Marion Cotillard,Daniel Day-Lewis,Penélope Cruz,Sophia Loren,Judi Dench"
9562,"Frances O'Connor,Billy Connolly,Gerard Butler,David Thewlis,Paul Walker"
9922,"Olivia Williams,Kevin Costner,Will Patton,Larenz Tate,Tom Petty"
9447,"Magda Szubanski,James Cromwell,Mickey Rooney,E.G. Daily,Mary Stein"
274854,"Ólafur Darri Ólafsson,Elijah Wood,Rose Leslie,Vin Diesel,Rena Owen"
8870,"Carrie-Anne Moss,Benjamin Bratt,Tom Sizemore,Simon Baker,Val Kilmer"
9992,"Freddie Highmore,Penny Balfour,Ron Crawford,Mia Farrow,Doug Rand"
36970,"Matthias Brandt,Pierce Brosnan,Jacques Perrin,Rie Miyazawa,Aldo Baglio"
10077,"Wilfried Hochholdinger,Heike Makatsch,David Oyelowo,Edward Burns,Armin Rohde"
76649,"Adewale Akinnuoye-Agbaje,Carrie-Anne Moss,Emily Browning,Kit Harington,Jessica Lucas"
453,"Christopher Plummer,Jennifer Connelly,Russell Crowe,Paul Bettany,Ed Harris"
8587,"Jonathan Taylor Thomas,Matthew Broderick,James Earl Jones,Jeremy Irons,Moira Kelly"
72545,"Josh Hutcherson,Vanessa Hudgens,Dwayne Johnson,Kristin Davis,Luis Guzmán"
109451,"Andy Samberg,Bill Hader,James Caan,Anna Faris,Will Forte"
9533,"Anthony Hopkins,Ralph Fiennes,Edward Norton,Harvey Keitel,Emily Watson"
2023,"Zuleikha Robinson,Adam Alexi-Malle,Viggo Mortensen,Louise Lombard,Omar Sharif"
71880,"Eugenio Derbez,Katie Holmes,Adam Sandler,Tim Meadows,Al Pacino"
584,"Tyrese Gibson,Paul Walker,Cole Hauser,Eva Mendes,Ludacris"
309809,"Marion Cotillard,Rachel McAdams,James Franco,Jeff Bridges,Paul Rudd"
4858,"Jeffrey Wright,Jeremy Northam,Nicole Kidman,Daniel Craig,Jackson Bond"
17711,"Jason Alexander,Robert De Niro,Piper Perabo,Randy Quaid,Rene Russo"
328111,"Eric Stonestreet,Jenny Slate,Louis C.K.,Kevin Hart,Lake Bell"
8698,"Stuart Townsend,Jason Flemyng,Sean Connery,Peta Wilson,Shane West"
93456,"Miranda Cosgrove,Benjamin Bratt,Russell Brand,Steve Carell,Kristen Wiig"
602,"Mary McDonnell,Jeff Goldblum,Bill Pullman,Judd Hirsch,Will Smith"
330,"Richard Attenborough,Pete Postlethwaite,Julianne Moore,Jeff Goldblum,Vince Vaughn"
953,"Jada Pinkett Smith,Sacha Baron Cohen,David Schwimmer,Ben Stiller,Chris Rock"
9693,"Chiwetel Ejiofor,Charlie Hunnam,Julianne Moore,Michael Caine,Clive Owen"
36657,"Patrick Stewart,Famke Janssen,Ian McKellen,Hugh Jackman,Halle Berry"
8909,"Thomas Kretschmann,Angelina Jolie,Morgan Freeman,Terence Stamp,James McAvoy"
9802,"Spencer David,Nicolas Cage,Sean Connery,John  Morse,Ed Harris"
950,"Seann William Scott,John Leguizamo,Queen Latifah,Denis Leary,Ray Romano"
1824,"Drew Barrymore,Rob Schneider,Adam Sandler,Lusia Strus,Sean Astin"
2976,"Christopher Walken,Michelle Pfeiffer,James Marsden,John Travolta,Queen Latifah"
11026,"Stellan Skarsgård,Izabella Scorupco,Julian Wadham,James D'Arcy,Remy Sweeney"
332,"Michelle Trachtenberg,Matthew Broderick,Rupert Everett,Joely Fisher,Andy Dick"
75656,"Jesse Eisenberg,Woody Harrelson,Mélanie Laurent,Mark Ruffalo,Isla Fisher"
38365,"Steve Buscemi,Adam Sandler,Maya Rudolph,Salma Hayek,Maria Bello"
594,"Catherine Zeta-Jones,Stanley Tucci,Chi McBride,Diego Luna,Tom Hanks"
15189,"Jake T. Austin,Johnny Simmons,Emma Roberts,Don Cheadle,Kyla Pratt"
11678,"Izabella Scorupco,Chris O'Donnell,Robin Tunney,Bill Paxton,Scott Glenn"
6538,"Philip Seymour Hoffman,Julia Roberts,Amy Adams,Tom Hanks,Om Puri"
10555,"Renée Zellweger,Angelina Jolie,Robert De Niro,Will Smith,Jack Black"
1125,"Beyoncé Knowles,Jennifer Hudson,Eddie Murphy,Danny Glover,Jamie Foxx"
4551,"Cedric the Entertainer,André Benjamin,John Travolta,Vince Vaughn,Uma Thurman"
612,"Mathieu Kassovitz,Hanns Zischler,Daniel Craig,Ciarán Hinds,Eric Bana"
9567,"Monica Bellucci,Johnny Messner,Eamonn Walker,Bruce Willis,Cole Hauser"
37821,"Catherine O'Hara,Katherine Heigl,Ashton Kutcher,Alex Borstein,Tom Selleck"
203801,"Elizabeth Debicki,Alicia Vikander,Henry Cavill,Armie Hammer,Luca Calvani"
2539,"Cloris Leachman,Shelbie Bruce,Adam Sandler,Téa Leoni,Paz Vega"
9297,"Steve Buscemi,Mitchel Musso,Spencer Locke,Ryan Newman,Sam Lerner"
3172,"William Converse-Roberts,Billy Bob Thornton,Cate Blanchett,Bruce Willis,Troy Garity"
6520,"Liam Cunningham,Julia Ormond,Sean Connery,Richard Gere,Ben Cross"
1439,"Randall Duk Kim,Chow Yun-fat,Jodie Foster,Tom Felton,Bai Ling"
37958,"Mickey Rourke,Henry Cavill,Isabel Lucas,Kellan Lutz,Luke Evans"
2026,"Jimmy Bennett,Michelle Horn,Bruce Willis,Kevin Pollak,Ben Foster"
7450,"Drew Barrymore,John Leguizamo,Bill Pullman,Nathan Lane,Matt Damon"
11375,"Isaiah Washington,Bruce Greenwood,Harrison Ford,Josh Hartnett,Lena Olin"
9425,"Jason Scott Lee,Connie Nielsen,Kurt Russell,Jason Isaacs,Sean Pertwee"
23685,"Giancarlo Esposito,Brendan Fraser,John Turturro,Bridget Fonda,Chris Kattan"
11866,"Giovanni Ribisi,Tyrese Gibson,Dennis Quaid,Miranda Otto,Hugh Laurie"
9741,"John Patrick Amedori,Spencer Treat Clark,Samuel L. Jackson,Bruce Willis,Robin Wright"
211672,"Michael Keaton,Allison Janney,Sandra Bullock,Steve Coogan,Jon Hamm"
23629,"Vanessa Hudgens,Emily Browning,Abbie Cornish,Jamie Chung,Jena Malone"
8688,"Nicolas Cage,Carla Gugino,Tamara Tunie,Gary Sinise,John Heard"
10153,"Samuel L. Jackson,Liev Schreiber,Dustin Hoffman,Sharon Stone,Peter Coyote"
153518,"Jason Sudeikis,Danny McBride,Maya Rudolph,Bill Hader,Josh Gad"
8676,"Matthew McConaughey,Donald Sutherland,Alexis Dziena,Ewen Bremner,Kate Hudson"
20829,"Adam Sandler,Leslie Mann,Seth Rogen,Jonah Hill,Eric Bana"
4349,"Jennifer Garner,Jason Bateman,Chris Cooper,Ali Suliman,Jamie Foxx"
9718,"Michael Clarke Duncan,Sacha Baron Cohen,John C. Reilly,Will Ferrell,Gary Cole"
10808,"Kristen Wilson,Eddie Murphy,Raven-Symoné,Mandy Moore,Kyla Pratt"
197,"Catherine McCormack,Patrick McGoohan,Angus Macfadyen,Sophie Marceau,Mel Gibson"
25,"Peter Sarsgaard,Jake Gyllenhaal,Scott MacDonald,Lucas Black,Jamie Foxx"
35,"Nancy Cartwright,Dan Castellaneta,Yeardley Smith,Julie Kavner,Hank Azaria"
11086,"David Ogden Stiers,Martin Landau,Laurie Holden,Hal Holbrook,Jim Carrey"
10477,"Robert Sean Leonard,Sylvester Stallone,Estella Warren,Til Schweiger,Kip Pardue"
1997,"Jaran 'See Tao' Petcharoen,Stéphanie Lagarde,Oanh Nguyen,Guy Pearce,Maï Anh Le"
6947,"Bryce Dallas Howard,Sigourney Weaver,Joaquin Phoenix,William Hurt,Adrien Brody"
3050,"Richard Schiff,Oliver Platt,Eddie Murphy,Ossie Davis,Peter Boyle"
2675,"Abigail Breslin,Joaquin Phoenix,Cherry Jones,Rory Culkin,Mel Gibson"
809,"Antonio Banderas,Julie Andrews,Cameron Diaz,Eddie Murphy,Mike Myers"
920,"Larry the Cable Guy,Tony Shalhoub,Owen Wilson,Paul Newman,Bonnie Hunt"
4806,"Héctor Elizondo,Julia Roberts,Richard Gere,Joan Cusack,Rita Wilson"
7451,"Samuel L. Jackson,Leila Arcieri,Asia Argento,Danny Trejo,Vin Diesel"
228165,"Carolyn Lawrence,Bill Fagerbakke,Rodger Bumpass,Clancy Brown,Tom Kenny"
3595,"Delroy Lindo,Gary Sinise,Lili Taylor,Mel Gibson,Rene Russo"
16869,"Michael Fassbender,Christoph Waltz,Mélanie Laurent,Brad Pitt,Eli Roth"
879,"Robin Williams,Dustin Hoffman,Julia Roberts,Maggie Smith,Bob Hoskins"
1573,"Reginald VelJohnson,William Atherton,Bonnie Bedelia,Bruce Willis,Franco Nero"
9257,"Michelle Rodriguez,Samuel L. Jackson,Colin Farrell,Josh Charles,LL Cool J"
1903,"Penélope Cruz,Russell Jason,Cameron Diaz,Tom Cruise,Kurt  Lee"
9697,"Sarita Choudhury,Jeffrey Wright,Paul Giamatti,Cindy Cheung,Bob Balaban"
395,"Tommy Flanagan,Ewen Bremner,Sanaa Lathan,Colin Salmon,Raoul Bova"
23398,"Matthew Gray Gubler,Zachary Levi,David Cross,Justin Long,Jason Lee"
10590,"Madeleine Stowe,Greg Kinnear,Sam Elliott,Chris Klein,Mel Gibson"
117263,"Morgan Freeman,Radha Mitchell,Angela Bassett,Aaron Eckhart,Gerard Butler"
200,"Patrick Stewart,Jonathan Frakes,Michael Dorn,Brent Spiner,LeVar Burton"
44943,"Ramón Rodríguez,Aaron Eckhart,Cory Hardrict,Will Rothhaar,Jim Parrack"
587,"Helena Bonham Carter,Ewan McGregor,Jessica Lange,Albert Finney,Billy Crudup"
10395,"Christopher Plummer,Michelle Pfeiffer,Jack Nicholson,Kate Nelligan,James Spader"
57212,"Benedict Cumberbatch,Tom Hiddleston,Jeremy Irvine,Toby Kebbell,Emily Watson"
