movie_id,org_lang,org_lang_name,spk_lang,spk_lang_name
9837,en,English,en,English
10708,en,English,en,English
136400,en,English,es,Español
136400,en,English,en,English
10992,en,English,en,English
10992,en,English,fr,Français
10992,en,English,de,Deutsch
10992,en,English,th,ภาษาไทย
9654,en,English,uk,Український
9654,en,English,en,English
9654,en,English,it,Italiano
2642,en,English,en,English
8916,en,English,en,English
19899,en,English,en,English
2119,en,English,en,English
9641,en,English,en,English
294254,en,English,en,English
38167,en,English,pt,Português
38167,en,English,en,English
38167,en,English,it,Italiano
5994,en,English,en,English
39514,en,English,en,English
39514,en,English,ru,Pусский
9563,en,English,en,English
547,en,English,en,English
1538,en,English,es,Español
1538,en,English,en,English
9334,en,English,en,English
9334,en,English,th,ภาษาไทย
11128,en,English,en,English
75780,en,English,en,English
8914,en,English,en,English
13576,en,English,en,English
39538,en,English,en,English
39538,en,English,cn,广州话 / 廣州話
39538,en,English,zh,普通话
10628,en,English,en,English
14836,en,English,en,English
8645,en,English,en,English
8645,en,English,fr,Français
9509,en,English,en,English
9509,en,English,es,Español
10067,en,English,en,English
9384,en,English,en,English
9384,en,English,ko,한국어/조선말
9279,en,English,en,English
1487,en,English,ru,Pусский
1487,en,English,en,English
9422,en,English,en,English
77174,en,English,en,English
4824,en,English,en,English
4824,en,English,ru,Pусский
9620,en,English,en,English
9302,en,English,fr,Français
10199,en,English,en,English
10771,en,English,cn,广州话 / 廣州話
10771,en,English,en,English
3512,en,English,en,English
137094,en,English,en,English
274479,en,English,es,Español
274479,en,English,en,English
267860,en,English,en,English
8078,en,English,en,English
7485,en,English,en,English
170687,en,English,en,English
6435,en,English,en,English
137106,en,English,en,English
10040,en,English,en,English
6278,en,English,en,English
82682,en,English,en,English
17610,en,English,en,English
22954,en,English,en,English
16995,en,English,cn,广州话 / 廣州話
16995,en,English,en,English
16558,en,English,en,English
16558,en,English,de,Deutsch
16558,en,English,ru,Pусский
16558,en,English,es,Español
9849,en,English,en,English
9849,en,English,it,Italiano
5820,en,English,en,English
16866,en,English,en,English
16866,en,English,es,Español
201,en,English,en,English
11775,en,English,fr,Français
11775,en,English,en,English
87825,en,English,en,English
12201,en,English,en,English
11015,en,English,en,English
9932,en,English,en,English
13389,en,English,ru,Pусский
13389,en,English,en,English
13389,en,English,es,Español
8838,en,English,en,English
17332,en,English,en,English
4958,en,English,en,English
786,en,English,en,English
9513,en,English,en,English
9513,en,English,pt,Português
11679,en,English,en,English
38321,en,English,pt,Português
38321,en,English,en,English
38321,en,English,th,ภาษาไทย
14411,en,English,cn,广州话 / 廣州話
14411,en,English,en,English
14411,en,English,it,Italiano
8413,en,English,en,English
8413,en,English,la,Latin
10052,en,English,en,English
10052,en,English,es,Español
9676,en,English,en,English
9664,en,English,en,English
9664,en,English,fr,Français
2100,en,English,en,English
10384,en,English,en,English
137321,en,English,en,English
123553,en,English,en,English
11260,en,English,en,English
9009,en,English,en,English
11374,en,English,en,English
2309,en,English,en,English
8285,en,English,en,English
8285,en,English,fr,Français
8285,en,English,ru,Pусский
210860,en,English,en,English
2312,en,English,en,English
9839,en,English,en,English
9839,en,English,am,Amharic
9839,en,English,km,Central Khmer
9839,en,English,de,Deutsch
9839,en,English,ce,Chechen
381902,zh,普通话,zh,普通话
13922,en,English,en,English
13922,en,English,ja,日本語
293660,en,English,en,English
9713,en,English,en,English
190859,en,English,en,English
257445,en,English,en,English
9007,en,English,en,English
9007,en,English,zh,普通话
9007,en,English,es,Español
889,en,English,en,English
1370,en,English,en,English
1370,en,English,ru,Pусский
4942,en,English,en,English
4942,en,English,de,Deutsch
24438,en,English,en,English
24438,en,English,it,Italiano
24438,en,English,ru,Pусский
24438,en,English,es,Español
24438,en,English,uk,Український
116741,en,English,en,English
35791,en,English,en,English
35791,en,English,es,Español
35791,en,English,ja,日本語
72431,en,English,en,English
72431,en,English,fr,Français
72431,en,English,de,Deutsch
1813,en,English,en,English
1813,en,English,fr,Français
1813,en,English,de,Deutsch
1813,en,English,it,Italiano
1813,en,English,zh,普通话
1813,en,English,es,Español
87428,en,English,en,English
8840,en,English,en,English
10589,en,English,en,English
71676,en,English,en,English
1722,en,English,en,English
1722,en,English,de,Deutsch
1722,en,English,el,ελληνικά
1722,en,English,it,Italiano
10022,en,English,en,English
10022,en,English,ko,한국어/조선말
11358,en,English,en,English
13,en,English,en,English
6477,en,English,en,English
6477,en,English,es,Español
6477,en,English,fr,Français
6477,en,English,ja,日本語
1597,en,English,en,English
10530,en,English,en,English
1924,en,English,en,English
9327,en,English,en,English
8488,en,English,en,English
10603,en,English,en,English
10603,en,English,es,Español
8273,en,English,en,English
109424,en,English,en,English
109424,en,English,so,Somali
35056,en,English,he,עִבְרִית
35056,en,English,en,English
8839,en,English,en,English
156022,en,English,en,English
7303,en,English,en,English
7303,en,English,fr,Français
8963,en,English,en,English
1402,en,English,en,English
1402,en,English,cn,广州话 / 廣州話
9315,en,English,ar,العربية
9315,en,English,de,Deutsch
9315,en,English,en,English
9315,en,English,fr,Français
9315,en,English,it,Italiano
9315,en,English,ja,日本語
8984,en,English,en,English
795,en,English,en,English
795,en,English,pl,Polski
24,en,English,en,English
24,en,English,ja,日本語
24,en,English,fr,Français
11353,en,English,en,English
393,en,English,en,English
393,en,English,zh,普通话
393,en,English,es,Español
393,en,English,cn,广州话 / 廣州話
9618,en,English,en,English
9374,en,English,en,English
8584,en,English,en,English
8584,en,English,zh,普通话
8584,en,English,es,Español
2320,en,English,en,English
58224,en,English,en,English
1729,en,English,en,English
1729,en,English,zh,普通话
175574,en,English,en,English
8077,en,English,en,English
8818,en,English,en,English
8818,en,English,es,Español
8195,en,English,en,English
8195,en,English,fr,Français
8195,en,English,ru,Pусский
10586,en,English,en,English
116149,en,English,en,English
80035,en,English,en,English
10632,en,English,en,English
12117,en,English,en,English
1792,en,English,en,English
13260,en,English,en,English
72197,en,English,en,English
3580,en,English,en,English
12123,en,English,en,English
9566,en,English,en,English
9833,en,English,it,Italiano
9833,en,English,en,English
4517,en,English,sv,svenska
4517,en,English,en,English
4517,en,English,es,Español
8202,en,English,en,English
16072,en,English,en,English
34314,en,English,en,English
19724,en,English,en,English
145220,en,English,de,Deutsch
145220,en,English,en,English
14623,en,English,en,English
42297,en,English,en,English
2841,fr,Français,co,Corsican
2841,fr,Français,fr,Français
2841,fr,Français,de,Deutsch
802,en,English,en,English
10375,en,English,en,English
36586,en,English,cs,Český
36586,en,English,ro,Română
36586,en,English,en,English
11321,en,English,en,English
11321,en,English,es,Español
70074,en,English,en,English
242,en,English,en,English
242,en,English,it,Italiano
242,en,English,de,Deutsch
242,en,English,la,Latin
9621,en,English,en,English
1819,en,English,en,English
8536,en,English,en,English
8046,en,English,en,English
1717,en,English,en,English
479,en,English,en,English
479,en,English,es,Español
479,en,English,de,Deutsch
9444,en,English,en,English
9444,en,English,ru,Pусский
9444,en,English,fr,Français
824,en,English,fr,Français
824,en,English,es,Español
824,en,English,en,English
11456,en,English,en,English
261023,en,English,en,English
3683,en,English,en,English
22803,en,English,en,English
285923,en,English,es,Español
285923,en,English,en,English
39437,en,English,en,English
1950,en,English,en,English
640,en,English,en,English
640,en,English,fr,Français
97630,en,English,en,English
97630,en,English,ar,العربية
9767,en,English,en,English
11631,en,English,en,English
11631,en,English,el,ελληνικά
32856,en,English,en,English
6519,en,English,en,English
8741,en,English,en,English
8741,en,English,ru,Pусский
49520,en,English,en,English
1850,en,English,en,English
524,en,English,en,English
26389,en,English,de,Deutsch
26389,en,English,en,English
26389,en,English,fr,Français
26389,en,English,zh,普通话
11817,en,English,en,English
11817,en,English,bo,Tibetan
11817,en,English,pa,ਪੰਜਾਬੀ
11817,en,English,de,Deutsch
2123,en,English,en,English
2123,en,English,de,Deutsch
9907,en,English,en,English
9969,en,English,en,English
18239,en,English,en,English
18239,en,English,it,Italiano
808,en,English,en,English
38050,en,English,en,English
8367,en,English,en,English
9390,en,English,en,English
9390,en,English,pl,Polski
72105,en,English,en,English
2898,en,English,en,English
10312,en,English,en,English
109443,en,English,en,English
2022,en,English,en,English
37686,en,English,en,English
462,en,English,en,English
462,en,English,fr,Français
9919,en,English,en,English
187017,en,English,en,English
628,en,English,en,English
628,en,English,fr,Français
10201,en,English,et,Eesti
10201,en,English,en,English
10201,en,English,ko,한국어/조선말
302699,en,English,en,English
9441,en,English,en,English
274167,en,English,en,English
224141,en,English,en,English
388,en,English,en,English
388,en,English,sq,shqip
2112,en,English,en,English
10329,en,English,en,English
10329,en,English,fr,Français
74465,en,English,en,English
13811,en,English,en,English
6877,en,English,en,English
10320,en,English,en,English
50646,en,English,en,English
8920,en,English,en,English
13673,en,English,es,Español
13673,en,English,en,English
60308,en,English,en,English
6950,en,English,en,English
6950,en,English,ko,한국어/조선말
6950,en,English,fr,Français
225574,en,English,en,English
225574,en,English,de,Deutsch
13836,en,English,en,English
752,en,English,en,English
6038,en,English,en,English
6038,en,English,zh,普通话
9975,en,English,en,English
11451,en,English,en,English
12103,en,English,en,English
12103,en,English,fr,Français
12103,en,English,it,Italiano
12103,en,English,es,Español
60304,en,English,en,English
2251,en,English,en,English
2251,en,English,fr,Français
46529,en,English,fr,Français
46529,en,English,en,English
231,en,English,ar,العربية
231,en,English,en,English
231,en,English,fa,فارسی
231,en,English,ur,اردو
231,en,English,fr,Français
231,en,English,zh,普通话
300671,en,English,ar,العربية
300671,en,English,en,English
228326,en,English,en,English
9754,en,English,en,English
66,en,English,en,English
66,en,English,es,Español
4421,en,English,en,English
2649,en,English,cn,广州话 / 廣州話
2649,en,English,de,Deutsch
2649,en,English,en,English
588,en,English,en,English
10393,en,English,en,English
71552,en,English,en,English
9631,en,English,en,English
216282,en,English,en,English
306,en,English,en,English
928,en,English,en,English
205587,en,English,en,English
6623,en,English,en,English
6623,en,English,ru,Pусский
6623,en,English,sr,Srpski
6623,en,English,bs,Bosanski
6623,en,English,hr,Hrvatski
1577,en,English,en,English
9801,en,English,de,Deutsch
9801,en,English,th,ภาษาไทย
9801,en,English,en,English
2116,en,English,en,English
9624,en,English,cs,Český
9624,en,English,en,English
14199,en,English,en,English
1907,en,English,en,English
1907,en,English,fr,Français
1907,en,English,hr,Hrvatski
1907,en,English,sv,svenska
1907,en,English,th,ภาษาไทย
4599,en,English,en,English
